Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      7/31/2019 11:19:17 PM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   698.6	    -5.2	    94.8	   166.0	     5.8	 72.5797	-38.4604
     3.7	    3226	   697.8	    -5.6	   100.0	   166.4	     4.4	 72.5811	-38.4596
     4.7	    3230	   697.4	    -5.8	   100.0	   166.8	     4.7	 72.5811	-38.4598
     5.7	    3234	   697.0	    -6.0	   100.0	   167.3	     4.9	 72.5812	-38.4599
     6.7	    3239	   696.4	    -5.9	   100.0	   167.8	     5.1	 72.5813	-38.4600
     7.7	    3246	   695.9	    -6.0	   100.0	   168.4	     5.3	 72.5813	-38.4600
     8.7	    3252	   695.4	    -6.0	   100.0	   169.1	     5.5	 72.5814	-38.4600
     9.7	    3258	   694.9	    -6.1	   100.0	   169.9	     5.6	 72.5815	-38.4600
    10.7	    3264	   694.4	    -6.1	   100.0	   170.7	     5.7	 72.5816	-38.4601
    11.7	    3269	   693.9	    -6.1	   100.0	   171.6	     5.8	 72.5816	-38.4603
    12.7	    3275	   693.4	    -6.1	   100.0	   172.6	     5.9	 72.5817	-38.4604
    13.7	    3279	   693.0	    -6.1	   100.0	   173.7	     6.0	 72.5817	-38.4604
    14.7	    3285	   692.5	    -6.1	    99.9	   174.8	     6.0	 72.5818	-38.4604
    15.7	    3291	   692.0	    -5.9	    99.7	   176.0	     6.0	 72.5818	-38.4603
    16.7	    3298	   691.5	    -5.6	    98.6	   177.3	     6.0	 72.5819	-38.4604
    17.7	    3301	   691.1	    -5.3	    95.9	   178.7	     6.0	 72.5820	-38.4605
    18.7	    3307	   690.6	    -5.1	    92.2	   180.1	     6.0	 72.5821	-38.4606
    19.7	    3313	   690.2	    -4.8	    87.8	   181.7	     6.0	 72.5821	-38.4607
    20.7	    3318	   689.7	    -4.4	    83.9	   183.3	     5.9	 72.5821	-38.4607
    21.7	    3322	   689.3	    -4.2	    81.4	   184.9	     5.9	 72.5822	-38.4606
    22.7	    3326	   688.9	    -4.1	    80.5	   186.6	     5.8	 72.5822	-38.4605
    23.7	    3330	   688.5	    -4.0	    80.2	   188.4	     5.7	 72.5823	-38.4604
    24.7	    3336	   688.0	    -4.0	    80.0	   190.3	     5.7	 72.5824	-38.4603
    25.7	    3341	   687.6	    -3.9	    79.5	   192.1	     5.6	 72.5824	-38.4603
    26.7	    3347	   687.2	    -3.9	    78.8	   194.0	     5.6	 72.5825	-38.4602
    27.7	    3352	   686.8	    -3.7	    77.8	   195.9	     5.5	 72.5826	-38.4600
    28.7	    3355	   686.4	    -3.6	    76.8	   197.8	     5.4	 72.5826	-38.4598
    29.7	    3360	   686.0	    -3.6	    75.9	   199.7	     5.4	 72.5827	-38.4597
    30.7	    3363	   685.7	    -3.5	    75.0	   201.5	     5.3	 72.5827	-38.4596
    31.7	    3367	   685.3	    -3.4	    74.2	   203.3	     5.3	 72.5827	-38.4596
    32.7	    3370	   685.0	    -3.4	    73.6	   205.0	     5.3	 72.5827	-38.4596
    33.7	    3375	   684.6	    -3.3	    73.1	   206.6	     5.2	 72.5827	-38.4596
    34.7	    3380	   684.2	    -3.2	    72.7	   208.2	     5.2	 72.5827	-38.4597
    35.7	    3384	   683.8	    -3.2	    72.2	   209.6	     5.2	 72.5828	-38.4597
    36.7	    3388	   683.5	    -3.1	    71.7	   210.9	     5.2	 72.5828	-38.4597
    37.7	    3393	   683.1	    -3.1	    71.2	   212.1	     5.2	 72.5829	-38.4596
    38.7	    3398	   682.7	    -3.1	    70.7	   213.2	     5.2	 72.5830	-38.4595
    39.7	    3404	   682.3	    -3.1	    70.4	   214.1	     5.2	 72.5830	-38.4593
    40.7	    3407	   681.9	    -3.1	    69.9	   214.9	     5.2	 72.5831	-38.4591
    41.7	    3411	   681.5	    -3.1	    69.2	   215.5	     5.2	 72.5831	-38.4589
    42.7	    3415	   681.1	    -3.1	    68.1	   216.1	     5.2	 72.5831	-38.4588
    43.7	    3421	   680.7	    -3.1	    66.8	   216.5	     5.2	 72.5831	-38.4587
    44.7	    3426	   680.3	    -3.1	    65.3	   216.8	     5.2	 72.5831	-38.4586
    45.7	    3430	   680.0	    -3.1	    64.0	   217.0	     5.2	 72.5832	-38.4585
    46.7	    3435	   679.6	    -3.1	    62.7	   217.0	     5.2	 72.5832	-38.4584
    47.7	    3438	   679.2	    -3.1	    61.3	   217.0	     5.3	 72.5833	-38.4582
    48.7	    3442	   678.9	    -3.1	    59.9	   216.9	     5.3	 72.5833	-38.4580
    49.7	    3446	   678.6	    -3.1	    58.4	   216.7	     5.3	 72.5833	-38.4579
    50.7	    3450	   678.2	    -3.1	    56.9	   216.5	     5.3	 72.5833	-38.4578
    51.7	    3454	   677.9	    -3.1	    55.5	   216.2	     5.3	 72.5833	-38.4578
    52.7	    3456	   677.5	    -3.1	    54.1	   215.8	     5.4	 72.5834	-38.4578
    53.7	    3461	   677.2	    -3.1	    52.7	   215.4	     5.4	 72.5834	-38.4577
