Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      7/29/2019 11:16:37 AM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   692.1	    -2.4	    87.9	   126.0	    12.9	 72.5797	-38.4604
     5.3	    3226	   691.2	    -3.2	    94.7	   126.8	    10.6	 72.5813	-38.4615
     6.3	    3230	   690.7	    -3.2	    94.7	   127.2	    11.3	 72.5814	-38.4619
     7.3	    3236	   690.3	    -3.2	    94.7	   127.5	    12.0	 72.5814	-38.4624
     8.3	    3241	   689.9	    -3.3	    94.5	   127.9	    12.6	 72.5815	-38.4628
     9.3	    3245	   689.5	    -3.3	    94.5	   128.3	    13.2	 72.5816	-38.4631
    10.3	    3250	   689.0	    -3.4	    95.2	   128.6	    13.7	 72.5816	-38.4633
    11.3	    3256	   688.5	    -3.4	    95.8	   129.0	    14.3	 72.5817	-38.4636
    12.3	    3262	   688.1	    -3.5	    95.8	   129.5	    14.8	 72.5817	-38.4639
    13.3	    3268	   687.5	    -3.5	    96.0	   129.9	    15.4	 72.5818	-38.4642
    14.3	    3274	   687.0	    -3.6	    96.2	   130.3	    15.8	 72.5820	-38.4646
    15.3	    3281	   686.5	    -3.6	    96.4	   130.7	    16.3	 72.5821	-38.4651
    16.3	    3286	   686.0	    -3.6	    96.5	   131.1	    16.7	 72.5822	-38.4656
    17.3	    3294	   685.4	    -3.7	    96.6	   131.5	    17.2	 72.5822	-38.4662
    18.3	    3300	   684.9	    -3.7	    96.7	   132.0	    17.6	 72.5824	-38.4667
    19.3	    3304	   684.4	    -3.8	    96.7	   132.4	    17.9	 72.5825	-38.4671
    20.3	    3310	   683.9	    -3.7	    96.4	   132.8	    18.3	 72.5827	-38.4675
    21.3	    3316	   683.4	    -3.7	    96.1	   133.2	    18.6	 72.5828	-38.4678
    22.3	    3322	   682.9	    -3.7	    95.8	   133.6	    18.9	 72.5829	-38.4682
    23.3	    3329	   682.4	    -3.7	    95.5	   134.0	    19.1	 72.5830	-38.4686
    24.3	    3333	   682.0	    -3.7	    95.4	   134.4	    19.4	 72.5831	-38.4691
    25.3	    3338	   681.5	    -3.8	    95.7	   134.8	    19.6	 72.5833	-38.4697
    26.3	    3345	   681.0	    -3.8	    96.2	   135.1	    19.8	 72.5834	-38.4702
    27.3	    3351	   680.5	    -3.8	    96.6	   135.5	    20.0	 72.5836	-38.4706
    28.3	    3356	   680.1	    -3.9	    96.7	   135.8	    20.2	 72.5837	-38.4710
    29.3	    3360	   679.6	    -3.9	    96.9	   136.2	    20.4	 72.5839	-38.4712
    30.3	    3365	   679.2	    -4.0	    97.2	   136.5	    20.5	 72.5840	-38.4715
    31.3	    3370	   678.7	    -4.0	    97.2	   136.8	    20.7	 72.5841	-38.4719
    32.3	    3375	   678.2	    -4.0	    97.0	   137.1	    20.9	 72.5842	-38.4723
    33.3	    3381	   677.8	    -3.9	    96.7	   137.4	    21.0	 72.5843	-38.4728
    34.3	    3387	   677.3	    -3.9	    96.4	   137.7	    21.1	 72.5845	-38.4733
