Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      8/3/2019 11:15:18 AM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   691.9	   -11.4	    65.2	   133.0	     3.6	 72.5797	-38.4604
     4.0	    3230	   690.7	    -6.6	    51.6	   144.7	     1.9	 72.5812	-38.4596
     5.0	    3238	   690.0	    -5.9	    58.1	   142.7	     2.0	 72.5812	-38.4596
     6.0	    3246	   689.3	    -5.6	    66.2	   140.9	     2.1	 72.5812	-38.4597
     7.0	    3253	   688.8	    -5.5	    68.8	   139.3	     2.1	 72.5812	-38.4597
     8.0	    3259	   688.3	    -5.3	    65.3	   137.8	     2.1	 72.5812	-38.4597
     9.0	    3264	   687.7	    -5.2	    58.5	   136.3	     2.2	 72.5813	-38.4597
    10.0	    3270	   687.2	    -5.0	    54.0	   134.8	     2.2	 72.5813	-38.4598
    11.0	    3275	   686.7	    -4.9	    53.6	   133.2	     2.1	 72.5814	-38.4599
    12.0	    3282	   686.2	    -4.9	    56.7	   131.7	     2.1	 72.5814	-38.4599
    13.0	    3287	   685.6	    -4.9	    60.9	   130.1	     2.1	 72.5814	-38.4600
    14.0	    3292	   685.1	    -4.8	    64.5	   128.4	     2.1	 72.5815	-38.4602
    15.0	    3300	   684.6	    -4.7	    66.2	   126.8	     2.1	 72.5815	-38.4604
    16.0	    3307	   684.1	    -4.7	    65.9	   125.2	     2.0	 72.5814	-38.4604
    17.0	    3311	   683.6	    -4.6	    64.7	   123.6	     2.0	 72.5814	-38.4604
    18.0	    3316	   683.1	    -4.5	    63.4	   122.1	     1.9	 72.5814	-38.4604
    19.0	    3322	   682.6	    -4.5	    61.4	   120.6	     1.9	 72.5814	-38.4605
    20.0	    3327	   682.1	    -4.4	    58.7	   119.2	     1.8	 72.5813	-38.4606
    21.0	    3334	   681.6	    -4.3	    55.6	   117.9	     1.8	 72.5813	-38.4607
    22.0	    3341	   681.1	    -4.2	    52.9	   116.5	     1.8	 72.5813	-38.4607
    23.0	    3346	   680.5	    -4.2	    50.8	   115.3	     1.7	 72.5813	-38.4607
    24.0	    3351	   680.0	    -4.1	    49.1	   114.1	     1.7	 72.5813	-38.4606
    25.0	    3359	   679.5	    -4.1	    47.0	   113.0	     1.7	 72.5814	-38.4606
    26.0	    3365	   678.9	    -3.9	    43.7	   112.0	     1.6	 72.5814	-38.4607
    27.0	    3372	   678.4	    -3.8	    40.1	   111.2	     1.6	 72.5814	-38.4608
    28.0	    3379	   677.9	    -3.7	    37.2	   110.4	     1.6	 72.5813	-38.4609
    29.0	    3385	   677.4	    -3.7	    35.4	   109.8	     1.6	 72.5813	-38.4608
    30.0	    3391	   676.9	    -3.6	    34.5	   109.2	     1.6	 72.5813	-38.4608
    31.0	    3396	   676.4	    -3.6	    34.1	   108.8	     1.6	 72.5813	-38.4609
    32.0	    3399	   676.0	    -3.6	    34.0	   108.5	     1.6	 72.5814	-38.4610
    33.0	    3404	   675.6	    -3.6	    34.1	   108.2	     1.7	 72.5814	-38.4611
    34.0	    3410	   675.1	    -3.6	    34.6	   108.0	     1.7	 72.5815	-38.4612
    35.0	    3416	   674.7	    -3.6	    35.3	   107.7	     1.7	 72.5815	-38.4611
    36.0	    3420	   674.3	    -3.7	    36.3	   107.3	     1.8	 72.5815	-38.4610
    37.0	    3422	   673.9	    -3.7	    37.1	   106.9	     1.8	 72.5815	-38.4609
    38.0	    3427	   673.5	    -3.7	    37.9	   106.5	     1.9	 72.5815	-38.4608
    39.0	    3433	   673.1	    -3.8	    38.5	   106.1	     1.9	 72.5815	-38.4608
    40.0	    3439	   672.7	    -3.8	    38.8	   105.7	     2.0	 72.5814	-38.4609
    41.0	    3443	   672.4	    -3.8	    38.9	   105.3	     2.0	 72.5814	-38.4611
