Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      8/3/2019 11:16:32 PM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   691.7	   -13.9	    88.9	   132.0	     6.3	 72.5797	-38.4604
     2.8	    3229	   690.5	    -7.2	    87.9	   144.9	     2.9	 72.5811	-38.4598
     3.8	    3235	   689.9	    -6.3	    79.8	   145.5	     3.0	 72.5812	-38.4600
     4.8	    3240	   689.5	    -5.9	    73.7	   145.6	     3.1	 72.5812	-38.4602
     5.8	    3246	   689.0	    -5.7	    71.4	   145.7	     3.3	 72.5812	-38.4603
     6.8	    3252	   688.4	    -5.4	    68.7	   146.2	     3.4	 72.5812	-38.4604
     7.8	    3258	   687.9	    -5.2	    61.6	   146.8	     3.5	 72.5813	-38.4604
     8.8	    3264	   687.4	    -4.9	    55.3	   147.4	     3.5	 72.5813	-38.4604
     9.8	    3270	   686.9	    -4.7	    51.3	   148.1	     3.6	 72.5814	-38.4605
    10.8	    3277	   686.4	    -4.7	    50.4	   148.8	     3.6	 72.5815	-38.4606
    11.8	    3281	   685.9	    -4.7	    50.8	   149.5	     3.6	 72.5815	-38.4607
    12.8	    3287	   685.4	    -4.7	    51.5	   150.3	     3.6	 72.5815	-38.4607
    13.8	    3293	   685.0	    -4.7	    52.6	   151.2	     3.6	 72.5815	-38.4608
    14.8	    3298	   684.5	    -4.7	    54.5	   152.1	     3.6	 72.5815	-38.4609
    15.8	    3302	   684.1	    -4.7	    56.1	   153.0	     3.5	 72.5815	-38.4611
    16.8	    3307	   683.6	    -4.6	    56.2	   154.0	     3.5	 72.5815	-38.4611
    17.8	    3312	   683.2	    -4.6	    54.3	   155.0	     3.4	 72.5815	-38.4611
    18.8	    3318	   682.7	    -4.5	    51.4	   155.9	     3.4	 72.5816	-38.4610
    19.8	    3324	   682.3	    -4.4	    48.9	   156.9	     3.3	 72.5816	-38.4610
    20.8	    3328	   681.8	    -4.2	    47.9	   158.0	     3.3	 72.5817	-38.4609
    21.8	    3332	   681.3	    -4.1	    48.7	   159.0	     3.2	 72.5817	-38.4609
    22.8	    3338	   680.9	    -4.1	    50.3	   160.0	     3.2	 72.5817	-38.4609
    23.8	    3346	   680.4	    -4.1	    50.5	   161.0	     3.2	 72.5818	-38.4609
    24.8	    3352	   679.9	    -4.1	    47.1	   161.9	     3.1	 72.5818	-38.4610
    25.8	    3357	   679.5	    -3.9	    40.9	   162.8	     3.1	 72.5818	-38.4612
    26.8	    3361	   679.0	    -3.8	    36.2	   163.5	     3.1	 72.5818	-38.4613
    27.8	    3365	   678.6	    -3.8	    36.2	   164.2	     3.1	 72.5818	-38.4613
    28.8	    3371	   678.2	    -3.8	    39.9	   164.8	     3.1	 72.5818	-38.4614
    29.8	    3376	   677.8	    -3.8	    43.5	   165.3	     3.1	 72.5819	-38.4614
    30.8	    3380	   677.5	    -3.9	    44.4	   165.7	     3.1	 72.5819	-38.4613
    31.8	    3383	   677.1	    -3.9	    43.5	   166.0	     3.1	 72.5819	-38.4612
    32.8	    3388	   676.7	    -3.9	    42.7	   166.2	     3.1	 72.5820	-38.4612
    33.8	    3391	   676.3	    -3.9	    43.0	   166.3	     3.2	 72.5820	-38.4612
    34.8	    3394	   675.9	    -3.9	    43.8	   166.5	     3.2	 72.5821	-38.4612
    35.8	    3400	   675.5	    -3.9	    44.6	   166.5	     3.2	 72.5821	-38.4612
    36.8	    3405	   675.0	    -3.9	    45.1	   166.6	     3.3	 72.5822	-38.4612
    37.8	    3413	   674.5	    -3.9	    45.2	   166.6	     3.3	 72.5822	-38.4611
    38.8	    3419	   674.0	    -3.8	    44.5	   166.5	     3.4	 72.5822	-38.4611
    39.8	    3426	   673.4	    -3.8	    43.2	   166.4	     3.4	 72.5822	-38.4611
    40.8	    3432	   672.8	    -3.8	    41.4	   166.4	     3.5	 72.5822	-38.4612
    41.8	    3438	   672.2	    -3.8	    38.8	   166.4	     3.5	 72.5822	-38.4614
    42.8	    3446	   671.6	    -3.8	    35.9	   166.4	     3.6	 72.5822	-38.4615
    43.8	    3455	   671.0	    -3.8	    33.5	   166.4	     3.6	 72.5823	-38.4615
    44.8	    3463	   670.4	    -3.8	    32.6	   166.5	     3.7	 72.5823	-38.4615
    45.8	    3472	   669.8	    -3.8	    33.3	   166.5	     3.7	 72.5823	-38.4615
    46.8	    3479	   669.3	    -3.8	    34.5	   166.6	     3.8	 72.5824	-38.4615
    47.8	    3484	   668.8	    -3.8	    34.8	   166.7	     3.8	 72.5824	-38.4616
    48.8	    3487	   668.3	    -3.8	    34.3	   166.8	     3.8	 72.5825	-38.4617
    49.8	    3489	   667.9	    -3.8	    33.3	   166.9	     3.8	 72.5825	-38.4619
    50.8	    3494	   667.5	    -3.8	    32.5	   166.9	     3.9	 72.5826	-38.4620
    51.8	    3501	   667.1	    -3.9	    31.9	   167.0	     3.9	 72.5826	-38.4620
    52.8	    3507	   666.7	    -3.9	    31.8	   167.0	     3.9	 72.5826	-38.4619
    53.8	    3511	   666.2	    -3.9	    32.2	   167.0	     3.9	 72.5827	-38.4618
