Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      7/28/2019 11:18:54 PM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   691.9	   -11.1	    89.9	   123.0	     4.7	 72.5797	-38.4604
     2.2	    3223	   691.3	   -10.4	    99.6	   144.2	     4.0	 72.5810	-38.4598
     3.2	    3228	   690.8	    -9.0	   100.0	   146.0	     4.1	 72.5811	-38.4599
     4.2	    3234	   690.4	    -7.6	   100.0	   145.9	     4.4	 72.5812	-38.4601
     5.2	    3239	   689.9	    -7.2	   100.0	   145.5	     4.6	 72.5812	-38.4602
     6.2	    3244	   689.4	    -7.2	    98.3	   145.3	     4.8	 72.5812	-38.4603
     7.2	    3249	   689.0	    -7.3	    97.0	   145.3	     5.0	 72.5813	-38.4604
     8.2	    3254	   688.5	    -7.3	    96.7	   145.5	     5.2	 72.5813	-38.4604
     9.2	    3260	   688.1	    -7.2	    96.9	   145.6	     5.3	 72.5813	-38.4606
    10.2	    3265	   687.6	    -7.2	    97.2	   145.8	     5.5	 72.5814	-38.4608
    11.2	    3269	   687.1	    -7.2	    97.2	   146.0	     5.6	 72.5814	-38.4610
    12.2	    3274	   686.7	    -7.2	    96.6	   146.2	     5.7	 72.5815	-38.4612
    13.2	    3281	   686.2	    -7.2	    95.3	   146.5	     5.8	 72.5816	-38.4613
    14.2	    3286	   685.7	    -7.2	    93.5	   146.8	     5.9	 72.5816	-38.4614
    15.2	    3292	   685.2	    -7.1	    91.4	   147.1	     6.0	 72.5816	-38.4614
    16.2	    3299	   684.7	    -7.1	    89.4	   147.4	     6.1	 72.5817	-38.4615
    17.2	    3305	   684.2	    -7.2	    87.8	   147.6	     6.2	 72.5817	-38.4616
    18.2	    3310	   683.7	    -7.2	    86.7	   147.9	     6.2	 72.5818	-38.4617
    19.2	    3315	   683.2	    -7.2	    86.0	   148.1	     6.2	 72.5819	-38.4617
    20.2	    3320	   682.7	    -7.2	    85.6	   148.4	     6.3	 72.5819	-38.4617
    21.2	    3326	   682.2	    -7.3	    85.4	   148.6	     6.3	 72.5819	-38.4618
    22.2	    3332	   681.6	    -7.3	    85.4	   148.8	     6.3	 72.5820	-38.4620
    23.2	    3338	   681.1	    -7.4	    85.5	   149.0	     6.3	 72.5820	-38.4621
    24.2	    3345	   680.6	    -7.4	    85.5	   149.2	     6.3	 72.5821	-38.4622
    25.2	    3352	   680.0	    -7.5	    85.5	   149.3	     6.3	 72.5821	-38.4623
    26.2	    3359	   679.5	    -7.5	    85.5	   149.5	     6.3	 72.5822	-38.4623
    27.2	    3365	   679.0	    -7.5	    85.2	   149.6	     6.3	 72.5822	-38.4624
    28.2	    3369	   678.5	    -7.6	    84.9	   149.7	     6.3	 72.5823	-38.4625
    29.2	    3375	   678.0	    -7.6	    84.8	   149.8	     6.3	 72.5824	-38.4627
    30.2	    3380	   677.5	    -7.6	    84.8	   149.9	     6.3	 72.5824	-38.4628
    31.2	    3385	   677.1	    -7.7	    84.9	   150.0	     6.3	 72.5825	-38.4629
    32.2	    3390	   676.6	    -7.7	    85.0	   150.1	     6.3	 72.5825	-38.4629
    33.2	    3395	   676.2	    -7.8	    85.2	   150.2	     6.3	 72.5825	-38.4630
    34.2	    3401	   675.7	    -7.8	    85.3	   150.4	     6.3	 72.5825	-38.4631
    35.2	    3406	   675.2	    -7.8	    85.4	   150.6	     6.3	 72.5826	-38.4632
    36.2	    3411	   674.8	    -7.9	    85.5	   150.8	     6.2	 72.5826	-38.4632
    37.2	    3417	   674.3	    -7.9	    85.8	   151.0	     6.2	 72.5827	-38.4632
    38.2	    3423	   673.8	    -8.0	    86.1	   151.2	     6.2	 72.5828	-38.4633
    39.2	    3429	   673.3	    -8.1	    86.3	   151.5	     6.2	 72.5828	-38.4635
    40.2	    3434	   672.9	    -8.1	    86.4	   151.9	     6.2	 72.5829	-38.4638
    41.2	    3438	   672.4	    -8.1	    86.4	   152.3	     6.2	 72.5829	-38.4640
    42.2	    3445	   671.9	    -8.2	    86.3	   152.7	     6.2	 72.5829	-38.4642
    43.2	    3450	   671.5	    -8.2	    86.1	   153.1	     6.2	 72.5829	-38.4642
    44.2	    3455	   671.0	    -8.2	    86.3	   153.6	     6.2	 72.5830	-38.4642
    45.2	    3460	   670.6	    -8.3	    86.8	   154.1	     6.3	 72.5831	-38.4641
    46.2	    3465	   670.1	    -8.3	    87.3	   154.6	     6.3	 72.5831	-38.4641
    47.2	    3470	   669.7	    -8.4	    87.6	   155.2	     6.3	 72.5832	-38.4642
    48.2	    3476	   669.2	    -8.4	    87.6	   155.7	     6.3	 72.5833	-38.4644
    49.2	    3482	   668.7	    -8.5	    87.4	   156.3	     6.3	 72.5833	-38.4646
    50.2	    3487	   668.2	    -8.5	    87.2	   156.8	     6.3	 72.5834	-38.4647
    51.2	    3493	   667.7	    -8.6	    87.1	   157.3	     6.3	 72.5834	-38.4649
    52.2	    3499	   667.3	    -8.6	    87.3	   157.8	     6.4	 72.5834	-38.4649
    53.2	    3505	   666.8	    -8.7	    87.7	   158.3	     6.4	 72.5835	-38.4649
    54.2	    3511	   666.3	    -8.7	    88.4	   158.8	     6.4	 72.5835	-38.4648
    55.2	    3515	   665.9	    -8.7	    89.2	   159.2	     6.4	 72.5836	-38.4648
    56.2	    3520	   665.4	    -8.8	    89.7	   159.5	     6.5	 72.5837	-38.4648
    57.2	    3525	   664.9	    -8.8	    90.0	   159.9	     6.5	 72.5837	-38.4649
    58.2	    3531	   664.5	    -8.9	    90.2	   160.1	     6.5	 72.5838	-38.4650
    59.2	    3536	   664.0	    -8.9	    90.4	   160.4	     6.5	 72.5839	-38.4651
    60.2	    3541	   663.5	    -9.0	    90.8	   160.6	     6.6	 72.5839	-38.4651
    61.2	    3547	   663.0	    -9.0	    91.5	   160.7	     6.6	 72.5840	-38.4652
    62.2	    3553	   662.6	    -9.0	    92.2	   160.9	     6.6	 72.5840	-38.4652
    63.2	    3560	   662.1	    -9.1	    92.5	   161.0	     6.6	 72.5840	-38.4652
    64.2	    3566	   661.6	    -9.1	    92.1	   161.1	     6.7	 72.5841	-38.4653
    65.2	    3571	   661.1	    -9.2	    91.3	   161.2	     6.7	 72.5841	-38.4654
    66.2	    3576	   660.6	    -9.2	    90.8	   161.2	     6.7	 72.5842	-38.4654
    67.2	    3582	   660.2	    -9.3	    90.9	   161.3	     6.7	 72.5843	-38.4655
    68.2	    3587	   659.7	    -9.3	    91.6	   161.3	     6.8	 72.5844	-38.4656
    69.2	    3592	   659.3	    -9.4	    92.4	   161.4	     6.8	 72.5844	-38.4657
    70.2	    3596	   658.9	    -9.4	    93.0	   161.5	     6.8	 72.5845	-38.4658
    71.2	    3601	   658.4	    -9.5	    93.9	   161.5	     6.8	 72.5845	-38.4658
