Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      7/30/2019 11:17:29 PM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   699.6	    -1.1	    91.5	   125.0	     9.0	 72.5797	-38.4604
     3.4	    3228	   698.6	    -1.1	    96.3	   130.4	     6.9	 72.5812	-38.4600
     4.4	    3232	   698.2	    -1.0	    96.2	   130.5	     7.4	 72.5812	-38.4602
     5.4	    3237	   697.8	    -0.9	    96.0	   130.6	     8.0	 72.5813	-38.4605
     6.4	    3242	   697.3	    -0.9	    95.7	   130.7	     8.5	 72.5813	-38.4608
     7.4	    3248	   696.9	    -0.8	    95.2	   130.8	     9.0	 72.5814	-38.4612
     8.4	    3254	   696.5	    -0.8	    94.7	   131.1	     9.4	 72.5815	-38.4616
     9.4	    3258	   696.1	    -0.7	    94.5	   131.4	     9.8	 72.5815	-38.4620
    10.4	    3261	   695.6	    -0.8	    94.4	   131.7	    10.2	 72.5816	-38.4623
    11.4	    3265	   695.2	    -0.8	    94.1	   132.0	    10.6	 72.5816	-38.4627
    12.4	    3270	   694.8	    -0.8	    93.4	   132.4	    11.0	 72.5817	-38.4630
    13.4	    3276	   694.3	    -0.7	    92.1	   132.8	    11.3	 72.5817	-38.4632
    14.4	    3283	   693.9	    -0.7	    90.5	   133.2	    11.6	 72.5818	-38.4634
    15.4	    3290	   693.4	    -0.6	    88.8	   133.7	    11.8	 72.5819	-38.4637
    16.4	    3294	   693.0	    -0.6	    87.2	   134.2	    12.1	 72.5820	-38.4639
    17.4	    3298	   692.6	    -0.6	    86.4	   134.7	    12.3	 72.5821	-38.4642
    18.4	    3300	   692.2	    -0.5	    85.6	   135.2	    12.5	 72.5822	-38.4645
    19.4	    3304	   691.8	    -0.5	    84.4	   135.7	    12.6	 72.5823	-38.4648
    20.4	    3309	   691.4	    -0.5	    83.3	   136.2	    12.8	 72.5824	-38.4651
    21.4	    3315	   690.9	    -0.4	    82.1	   136.8	    12.9	 72.5825	-38.4654
