Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      7/30/2019 11:15:34 AM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   699.3	    -0.6	    92.7	   136.0	     8.8	 72.5797	-38.4604
     3.3	    3228	   698.3	    -1.4	    98.3	   140.8	     6.0	 72.5812	-38.4596
     4.3	    3235	   697.7	    -1.4	    98.8	   140.8	     6.4	 72.5813	-38.4598
     5.3	    3242	   697.1	    -1.5	    99.3	   140.7	     6.9	 72.5813	-38.4600
     6.3	    3247	   696.6	    -1.6	    99.6	   140.7	     7.4	 72.5814	-38.4601
     7.3	    3254	   696.1	    -1.6	    99.9	   140.7	     7.8	 72.5814	-38.4602
     8.3	    3260	   695.5	    -1.7	   100.0	   140.8	     8.2	 72.5815	-38.4604
     9.3	    3266	   695.0	    -1.7	   100.0	   141.0	     8.6	 72.5816	-38.4607
    10.3	    3270	   694.5	    -1.8	   100.0	   141.1	     9.0	 72.5816	-38.4610
    11.3	    3276	   694.0	    -1.8	   100.0	   141.3	     9.3	 72.5817	-38.4613
    12.3	    3283	   693.4	    -1.9	   100.0	   141.5	     9.6	 72.5818	-38.4616
    13.3	    3289	   692.9	    -1.9	   100.0	   141.7	    10.0	 72.5819	-38.4617
    14.3	    3297	   692.3	    -1.9	   100.0	   142.0	    10.3	 72.5819	-38.4619
    15.3	    3303	   691.8	    -2.0	   100.0	   142.2	    10.5	 72.5820	-38.4621
    16.3	    3308	   691.3	    -2.0	   100.0	   142.5	    10.8	 72.5821	-38.4624
    17.3	    3315	   690.8	    -2.0	   100.0	   142.8	    11.1	 72.5821	-38.4627
    18.3	    3321	   690.2	    -2.1	   100.0	   143.2	    11.3	 72.5823	-38.4629
    19.3	    3326	   689.7	    -2.1	   100.0	   143.5	    11.5	 72.5824	-38.4630
    20.3	    3331	   689.2	    -2.1	   100.0	   143.9	    11.7	 72.5825	-38.4631
    21.3	    3339	   688.7	    -2.1	   100.0	   144.3	    11.9	 72.5826	-38.4632
    22.3	    3345	   688.1	    -2.2	   100.0	   144.8	    12.1	 72.5826	-38.4634
    23.3	    3350	   687.6	    -2.2	   100.0	   145.2	    12.3	 72.5827	-38.4637
    24.3	    3356	   687.0	    -2.2	   100.0	   145.7	    12.5	 72.5828	-38.4641
    25.3	    3364	   686.5	    -2.3	   100.0	   146.2	    12.6	 72.5829	-38.4643
    26.3	    3370	   685.9	    -2.3	   100.0	   146.7	    12.8	 72.5830	-38.4645
    27.3	    3376	   685.4	    -2.4	   100.0	   147.2	    13.0	 72.5831	-38.4646
    28.3	    3382	   684.8	    -2.4	   100.0	   147.7	    13.1	 72.5831	-38.4648
    29.3	    3390	   684.3	    -2.4	   100.0	   148.2	    13.3	 72.5832	-38.4650
    30.3	    3397	   683.8	    -2.4	   100.0	   148.7	    13.5	 72.5833	-38.4653
    31.3	    3402	   683.3	    -2.5	   100.0	   149.3	    13.6	 72.5834	-38.4655
    32.3	    3408	   682.7	    -2.5	   100.0	   149.8	    13.8	 72.5835	-38.4658
    33.3	    3412	   682.2	    -2.5	   100.0	   150.4	    13.9	 72.5837	-38.4660
    34.3	    3418	   681.8	    -2.5	   100.0	   151.0	    14.1	 72.5838	-38.4660
    35.3	    3425	   681.3	    -2.6	   100.0	   151.6	    14.2	 72.5839	-38.4661
    36.3	    3431	   680.8	    -2.6	   100.0	   152.1	    14.4	 72.5840	-38.4662
    37.3	    3436	   680.3	    -2.6	   100.0	   152.7	    14.5	 72.5841	-38.4664
    38.3	    3440	   679.9	    -2.6	   100.0	   153.3	    14.7	 72.5842	-38.4667
    39.3	    3446	   679.4	    -2.7	   100.0	   153.9	    14.8	 72.5843	-38.4671
    40.3	    3452	   679.0	    -2.7	   100.0	   154.5	    14.9	 72.5845	-38.4674
    41.3	    3455	   678.5	    -2.7	   100.0	   155.1	    15.0	 72.5846	-38.4677
    42.3	    3460	   678.0	    -2.7	   100.0	   155.7	    15.1	 72.5848	-38.4679
    43.3	    3466	   677.5	    -2.8	   100.0	   156.3	    15.3	 72.5849	-38.4681
    44.3	    3473	   677.0	    -2.8	   100.0	   156.9	    15.3	 72.5850	-38.4682
    45.3	    3480	   676.5	    -2.8	   100.0	   157.4	    15.4	 72.5852	-38.4683
    46.3	    3486	   676.0	    -2.8	   100.0	   158.0	    15.5	 72.5853	-38.4685
    47.3	    3492	   675.5	    -2.8	   100.0	   158.5	    15.6	 72.5854	-38.4687
    48.3	    3498	   675.0	    -2.7	    99.7	   159.1	    15.7	 72.5855	-38.4689
    49.3	    3503	   674.5	    -2.7	    98.8	   159.6	    15.7	 72.5857	-38.4691
    50.3	    3510	   674.0	    -2.6	    97.5	   160.1	    15.7	 72.5858	-38.4694
    51.3	    3516	   673.4	    -2.5	    95.6	   160.6	    15.8	 72.5860	-38.4695
    52.3	    3522	   672.9	    -2.4	    93.7	   161.1	    15.8	 72.5862	-38.4696
    53.3	    3529	   672.4	    -2.3	    92.2	   161.5	    15.8	 72.5863	-38.4697
    54.3	    3534	   672.0	    -2.3	    91.2	   161.9	    15.8	 72.5864	-38.4697
    55.3	    3540	   671.5	    -2.2	    90.4	   162.3	    15.8	 72.5865	-38.4697
    56.3	    3545	   671.0	    -2.2	    89.7	   162.6	    15.8	 72.5866	-38.4698
    57.3	    3550	   670.6	    -2.2	    89.3	   162.9	    15.8	 72.5867	-38.4699
    58.3	    3555	   670.1	    -2.2	    89.3	   163.1	    15.8	 72.5869	-38.4701
    59.3	    3560	   669.7	    -2.3	    89.7	   163.4	    15.7	 72.5870	-38.4704
    60.3	    3566	   669.2	    -2.3	    90.0	   163.5	    15.7	 72.5872	-38.4706
    61.3	    3571	   668.7	    -2.3	    90.0	   163.7	    15.6	 72.5874	-38.4707
    62.3	    3576	   668.3	    -2.4	    89.9	   163.8	    15.6	 72.5875	-38.4708
    63.3	    3583	   667.8	    -2.4	    89.7	   163.9	    15.5	 72.5877	-38.4708
    64.3	    3588	   667.3	    -2.4	    89.3	   163.9	    15.5	 72.5878	-38.4709
    65.3	    3595	   666.8	    -2.4	    88.8	   163.9	    15.4	 72.5880	-38.4709
    66.3	    3601	   666.2	    -2.4	    88.5	   163.9	    15.3	 72.5881	-38.4710
    67.3	    3608	   665.7	    -2.5	    88.3	   163.8	    15.2	 72.5882	-38.4711
    68.3	    3614	   665.2	    -2.5	    88.3	   163.8	    15.2	 72.5883	-38.4713
    69.3	    3620	   664.7	    -2.6	    88.4	   163.7	    15.1	 72.5884	-38.4715
    70.3	    3627	   664.1	    -2.6	    88.6	   163.6	    15.0	 72.5886	-38.4716
    71.3	    3633	   663.6	    -2.6	    88.8	   163.5	    14.9	 72.5887	-38.4717
    72.3	    3639	   663.1	    -2.7	    89.0	   163.4	    14.8	 72.5888	-38.4719
    73.3	    3645	   662.5	    -2.7	    89.3	   163.2	    14.7	 72.5889	-38.4720
    74.3	    3651	   662.0	    -2.8	    89.7	   163.1	    14.6	 72.5891	-38.4722
    75.3	    3658	   661.5	    -2.8	    90.0	   163.0	    14.5	 72.5892	-38.4723
    76.3	    3665	   660.9	    -2.9	    90.1	   162.8	    14.4	 72.5893	-38.4725
    77.3	    3672	   660.4	    -2.9	    90.2	   162.7	    14.3	 72.5894	-38.4726
    78.3	    3678	   659.8	    -3.0	    90.2	   162.6	    14.3	 72.5895	-38.4727
    79.3	    3684	   659.3	    -3.0	    90.3	   162.5	    14.2	 72.5897	-38.4729
    80.3	    3691	   658.7	    -3.1	    90.3	   162.4	    14.1	 72.5898	-38.4730
    81.3	    3698	   658.2	    -3.1	    90.3	   162.3	    14.0	 72.5899	-38.4731
    82.3	    3705	   657.6	    -3.1	    90.3	   162.2	    13.9	 72.5900	-38.4732
