Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      8/2/2019 11:15:32 AM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   694.6	   -11.2	    93.3	   148.0	     2.0	 72.5797	-38.4604
     3.8	    3229	   693.5	    -6.5	    90.7	   168.4	     1.4	 72.5811	-38.4594
     4.8	    3235	   692.9	    -5.3	    73.3	   167.4	     1.4	 72.5811	-38.4594
     5.8	    3242	   692.3	    -4.3	    51.2	   166.6	     1.4	 72.5811	-38.4595
     6.8	    3248	   691.7	    -3.7	    33.6	   166.1	     1.5	 72.5811	-38.4595
     7.8	    3255	   691.1	    -3.2	    24.6	   165.7	     1.5	 72.5811	-38.4595
     8.8	    3262	   690.5	    -3.0	    25.9	   165.2	     1.5	 72.5812	-38.4595
     9.8	    3272	   689.9	    -2.9	    30.5	   164.9	     1.5	 72.5812	-38.4596
    10.8	    3278	   689.3	    -2.9	    32.3	   164.5	     1.5	 72.5812	-38.4597
    11.8	    3285	   688.7	    -2.8	    32.1	   164.2	     1.5	 72.5812	-38.4597
    12.8	    3291	   688.2	    -2.7	    31.7	   163.8	     1.5	 72.5812	-38.4597
    13.8	    3296	   687.7	    -2.6	    32.7	   163.3	     1.5	 72.5812	-38.4596
    14.8	    3301	   687.1	    -2.6	    35.1	   162.8	     1.5	 72.5812	-38.4595
    15.8	    3308	   686.6	    -2.6	    40.1	   162.3	     1.5	 72.5813	-38.4595
    16.8	    3314	   686.1	    -2.7	    47.4	   161.8	     1.5	 72.5813	-38.4596
    17.8	    3320	   685.6	    -2.8	    54.4	   161.4	     1.5	 72.5813	-38.4597
    18.8	    3325	   685.1	    -2.8	    58.7	   160.8	     1.5	 72.5812	-38.4597
    19.8	    3330	   684.6	    -2.8	    60.3	   160.2	     1.5	 72.5812	-38.4597
    20.8	    3336	   684.1	    -2.8	    59.3	   159.6	     1.5	 72.5812	-38.4596
    21.8	    3343	   683.5	    -2.8	    56.0	   158.9	     1.5	 72.5813	-38.4596
    22.8	    3349	   683.0	    -2.7	    50.9	   158.2	     1.5	 72.5813	-38.4596
    23.8	    3355	   682.5	    -2.7	    45.2	   157.6	     1.4	 72.5813	-38.4597
    24.8	    3362	   681.9	    -2.6	    39.8	   157.0	     1.4	 72.5813	-38.4598
    25.8	    3370	   681.4	    -2.6	    35.1	   156.3	     1.4	 72.5813	-38.4598
    26.8	    3374	   680.9	    -2.6	    31.1	   155.6	     1.4	 72.5814	-38.4597
    27.8	    3381	   680.4	    -2.6	    28.7	   155.0	     1.4	 72.5814	-38.4596
    28.8	    3387	   679.9	    -2.5	    28.5	   154.4	     1.4	 72.5815	-38.4596
    29.8	    3392	   679.5	    -2.5	    29.5	   153.9	     1.4	 72.5815	-38.4597
    30.8	    3396	   679.1	    -2.5	    30.1	   153.4	     1.4	 72.5815	-38.4598
    31.8	    3400	   678.6	    -2.5	    29.7	   153.0	     1.4	 72.5815	-38.4600
