Station:         SMT
Latitude:        72.5797
Longitude:       -38.4604
Altitude:        3216.5
SW version:      MW41 2.8.0

Start time:      8/4/2019 11:16:12 PM

    Time	  Height	Pressure	    Temp	Humidity	    WDir	  WSpeed	     Lat	     Lon
     0.0	    3216	   688.6	   -15.1	    89.0	   203.0	     2.8	 72.5797	-38.4604
     5.5	    3225	   687.7	    -8.5	   100.0	   239.2	     1.6	 72.5811	-38.4593
     6.5	    3231	   687.2	    -7.9	    99.6	   240.9	     1.7	 72.5811	-38.4592
     7.5	    3235	   686.8	    -7.7	    96.4	   243.0	     1.7	 72.5810	-38.4591
     8.5	    3241	   686.4	    -7.6	    92.5	   245.2	     1.8	 72.5811	-38.4591
     9.5	    3245	   685.9	    -7.3	    88.2	   247.4	     1.8	 72.5811	-38.4591
    10.5	    3252	   685.5	    -7.0	    84.2	   249.5	     1.9	 72.5811	-38.4591
    11.5	    3256	   685.0	    -6.9	    80.8	   251.6	     1.9	 72.5811	-38.4590
    12.5	    3261	   684.6	    -6.8	    78.2	   253.6	     2.0	 72.5811	-38.4588
    13.5	    3265	   684.2	    -6.6	    75.9	   255.7	     2.0	 72.5811	-38.4586
    14.5	    3271	   683.7	    -6.5	    73.8	   257.6	     2.1	 72.5811	-38.4585
    15.5	    3276	   683.3	    -6.4	    71.9	   259.5	     2.1	 72.5811	-38.4584
    16.5	    3280	   682.9	    -6.3	    70.0	   261.3	     2.1	 72.5811	-38.4584
    17.5	    3285	   682.5	    -6.2	    68.1	   263.0	     2.2	 72.5811	-38.4585
    18.5	    3290	   682.1	    -6.1	    66.3	   264.5	     2.2	 72.5811	-38.4585
    19.5	    3295	   681.6	    -6.1	    64.5	   266.0	     2.2	 72.5811	-38.4584
    20.5	    3300	   681.2	    -6.0	    63.0	   267.4	     2.2	 72.5812	-38.4583
    21.5	    3305	   680.8	    -5.9	    62.1	   268.7	     2.3	 72.5811	-38.4582
    22.5	    3310	   680.3	    -5.8	    62.0	   269.8	     2.3	 72.5811	-38.4580
    23.5	    3313	   679.9	    -5.7	    62.7	   270.9	     2.3	 72.5811	-38.4579
    24.5	    3319	   679.4	    -5.7	    63.8	   271.9	     2.3	 72.5811	-38.4579
    25.5	    3325	   679.0	    -5.7	    64.7	   272.8	     2.3	 72.5811	-38.4579
    26.5	    3330	   678.5	    -5.7	    64.7	   273.7	     2.3	 72.5811	-38.4579
    27.5	    3336	   678.0	    -5.7	    63.6	   274.4	     2.3	 72.5811	-38.4579
    28.5	    3342	   677.5	    -5.6	    61.9	   275.1	     2.3	 72.5811	-38.4578
    29.5	    3349	   677.0	    -5.6	    60.8	   275.7	     2.3	 72.5811	-38.4577
    30.5	    3355	   676.5	    -5.6	    60.2	   276.3	     2.3	 72.5810	-38.4576
    31.5	    3361	   676.0	    -5.6	    59.7	   276.9	     2.3	 72.5810	-38.4575
    32.5	    3367	   675.5	    -5.6	    58.9	   277.4	     2.3	 72.5811	-38.4574
    33.5	    3372	   675.0	    -5.5	    58.1	   278.0	     2.3	 72.5811	-38.4574
    34.5	    3377	   674.5	    -5.5	    57.5	   278.6	     2.4	 72.5811	-38.4574
    35.5	    3381	   674.1	    -5.5	    57.2	   279.2	     2.4	 72.5811	-38.4572
    36.5	    3386	   673.6	    -5.5	    57.1	   279.9	     2.4	 72.5811	-38.4570
    37.5	    3394	   673.1	    -5.5	    57.2	   280.5	     2.4	 72.5811	-38.4569
    38.5	    3400	   672.7	    -5.5	    57.3	   281.1	     2.4	 72.5811	-38.4568
    39.5	    3405	   672.2	    -5.4	    56.9	   281.7	     2.4	 72.5810	-38.4567
    40.5	    3409	   671.8	    -5.4	    56.2	   282.3	     2.5	 72.5810	-38.4567
    41.5	    3413	   671.4	    -5.4	    56.2	   283.0	     2.5	 72.5811	-38.4567
    42.5	    3418	   671.0	    -5.4	    57.7	   283.6	     2.5	 72.5811	-38.4566
    43.5	    3424	   670.6	    -5.4	    60.3	   284.2	     2.6	 72.5811	-38.4565
    44.5	    3429	   670.2	    -5.4	    62.8	   284.9	     2.6	 72.5811	-38.4564
    45.5	    3433	   669.8	    -5.4	    64.0	   285.4	     2.6	 72.5811	-38.4564
    46.5	    3437	   669.4	    -5.4	    64.2	   285.9	     2.7	 72.5810	-38.4564
    47.5	    3440	   669.0	    -5.4	    64.3	   286.3	     2.7	 72.5810	-38.4564
    48.5	    3446	   668.5	    -5.4	    64.3	   286.7	     2.7	 72.5810	-38.4564
    49.5	    3452	   668.1	    -5.5	    64.3	   287.0	     2.8	 72.5810	-38.4564
    50.5	    3457	   667.7	    -5.4	    64.2	   287.3	     2.8	 72.5810	-38.4563
    51.5	    3463	   667.2	    -5.5	    64.3	   287.5	     2.9	 72.5810	-38.4562
    52.5	    3468	   666.8	    -5.5	    64.4	   287.6	     2.9	 72.5810	-38.4561
    53.5	    3473	   666.3	    -5.5	    64.6	   287.6	     2.9	 72.5809	-38.4560
    54.5	    3478	   665.9	    -5.5	    64.6	   287.6	     3.0	 72.5809	-38.4558
    55.5	    3482	   665.5	    -5.5	    64.7	   287.4	     3.0	 72.5809	-38.4557
    56.5	    3487	   665.0	    -5.5	    64.6	   287.2	     3.0	 72.5809	-38.4555
    57.5	    3495	   664.6	    -5.6	    64.5	   286.9	     3.0	 72.5809	-38.4554
    58.5	    3500	   664.2	    -5.6	    64.2	   286.6	     3.0	 72.5809	-38.4553
    59.5	    3503	   663.7	    -5.6	    64.0	   286.2	     3.0	 72.5809	-38.4553
    60.5	    3507	   663.3	    -5.6	    63.9	   285.7	     3.0	 72.5809	-38.4552
    61.5	    3511	   662.9	    -5.6	    63.8	   285.1	     3.0	 72.5809	-38.4550
    62.5	    3519	   662.4	    -5.6	    63.7	   284.4	     3.0	 72.5809	-38.4549
    63.5	    3525	   661.9	    -5.6	    63.5	   283.6	     3.0	 72.5809	-38.4547
    64.5	    3531	   661.5	    -5.6	    63.3	   282.8	     3.0	 72.5809	-38.4546
    65.5	    3536	   661.0	    -5.7	    63.2	   281.9	     2.9	 72.5808	-38.4545
    66.5	    3542	   660.6	    -5.7	    63.3	   281.0	     2.9	 72.5808	-38.4545
    67.5	    3547	   660.1	    -5.7	    63.5	   280.0	     2.9	 72.5808	-38.4544
    68.5	    3552	   659.7	    -5.7	    63.7	   279.0	     2.8	 72.5808	-38.4543
    69.5	    3557	   659.2	    -5.8	    63.7	   277.8	     2.8	 72.5808	-38.4542
    70.5	    3563	   658.8	    -5.8	    63.4	   276.6	     2.7	 72.5808	-38.4541
    71.5	    3567	   658.4	    -5.8	    62.5	   275.4	     2.7	 72.5808	-38.4540
    72.5	    3572	   658.0	    -5.8	    61.3	   274.2	     2.6	 72.5808	-38.4540
    73.5	    3576	   657.6	    -5.8	    60.3	   272.9	     2.6	 72.5808	-38.4540
    74.5	    3580	   657.2	    -5.8	    59.6	   271.5	     2.5	 72.5808	-38.4541
    75.5	    3586	   656.7	    -5.8	    59.0	   270.2	     2.5	 72.5808	-38.4541
    76.5	    3593	   656.3	    -5.8	    58.0	   268.9	     2.4	 72.5808	-38.4541
    77.5	    3599	   655.9	    -5.9	    56.6	   267.5	     2.4	 72.5808	-38.4540
    78.5	    3602	   655.5	    -5.9	    55.2	   266.2	     2.3	 72.5808	-38.4539
    79.5	    3607	   655.0	    -5.9	    54.0	   264.9	     2.3	 72.5808	-38.4537
    80.5	    3611	   654.6	    -5.9	    53.6	   263.6	     2.3	 72.5808	-38.4535
    81.5	    3615	   654.2	    -5.9	    54.0	   262.4	     2.2	 72.5808	-38.4534
    82.5	    3620	   653.7	    -5.9	    54.8	   261.3	     2.2	 72.5808	-38.4533
    83.5	    3627	   653.3	    -6.0	    55.6	   260.2	     2.1	 72.5808	-38.4532
    84.5	    3634	   652.8	    -6.0	    56.3	   259.2	     2.1	 72.5808	-38.4531
    85.5	    3641	   652.4	    -6.0	    57.0	   258.1	     2.0	 72.5808	-38.4530
    86.5	    3645	   651.9	    -6.0	    57.3	   257.0	     2.0	 72.5808	-38.4529
    87.5	    3650	   651.5	    -6.0	    57.2	   256.0	     1.9	 72.5808	-38.4529
    88.5	    3654	   651.0	    -6.0	    56.9	   254.9	     1.9	 72.5808	-38.4528
    89.5	    3659	   650.6	    -6.0	    56.5	   253.9	     1.8	 72.5808	-38.4528
    90.5	    3664	   650.2	    -6.0	    55.9	   252.9	     1.8	 72.5809	-38.4528
    91.5	    3670	   649.7	    -6.1	    55.1	   251.8	     1.7	 72.5809	-38.4529
    92.5	    3677	   649.3	    -6.1	    54.0	   250.6	     1.7	 72.5809	-38.4529
    93.5	    3682	   648.8	    -6.1	    53.0	   249.4	     1.6	 72.5809	-38.4529
    94.5	    3688	   648.4	    -6.1	    52.4	   247.9	     1.6	 72.5809	-38.4529
    95.5	    3691	   648.0	    -6.1	    52.2	   246.4	     1.5	 72.5809	-38.4528
    96.5	    3696	   647.6	    -6.1	    52.2	   244.6	     1.5	 72.5808	-38.4528
    97.5	    3700	   647.1	    -6.2	    52.1	   242.8	     1.5	 72.5808	-38.4527
    98.5	    3707	   646.7	    -6.2	    51.5	   240.8	     1.4	 72.5808	-38.4525
    99.5	    3713	   646.3	    -6.2	    50.0	   238.8	     1.4	 72.5808	-38.4524
   100.5	    3719	   645.9	    -6.2	    47.5	   236.6	     1.4	 72.5808	-38.4523
   101.5	    3722	   645.4	    -6.2	    45.1	   234.3	     1.4	 72.5808	-38.4523
   102.5	    3728	   645.0	    -6.2	    43.4	   232.0	     1.4	 72.5808	-38.4523
   103.5	    3732	   644.6	    -6.2	    42.5	   229.6	     1.3	 72.5808	-38.4522
   104.5	    3738	   644.2	    -6.2	    41.8	   227.3	     1.4	 72.5808	-38.4522
   105.5	    3743	   643.8	    -6.2	    41.1	   225.2	     1.4	 72.5808	-38.4522
   106.5	    3748	   643.4	    -6.2	    40.8	   223.2	     1.4	 72.5809	-38.4523
   107.5	    3752	   643.0	    -6.2	    40.9	   221.4	     1.4	 72.5809	-38.4523
   108.5	    3756	   642.6	    -6.2	    40.6	   219.8	     1.4	 72.5809	-38.4523
   109.5	    3760	   642.2	    -6.3	    39.6	   218.4	     1.4	 72.5809	-38.4524
   110.5	    3766	   641.8	    -6.3	    38.2	   217.3	     1.5	 72.5809	-38.4524
   111.5	    3771	   641.4	    -6.3	    37.0	   216.3	     1.5	 72.5809	-38.4523
   112.5	    3777	   641.0	    -6.3	    35.8	   215.5	     1.5	 72.5809	-38.4522
   113.5	    3783	   640.5	    -6.3	    35.1	   215.0	     1.5	 72.5809	-38.4522
   114.5	    3788	   640.1	    -6.3	    35.0	   214.7	     1.6	 72.5809	-38.4521
   115.5	    3792	   639.7	    -6.3	    35.7	   214.6	     1.6	 72.5810	-38.4520
   116.5	    3798	   639.3	    -6.3	    37.0	   214.7	     1.6	 72.5810	-38.4520
   117.5	    3803	   638.8	    -6.3	    38.8	   215.0	     1.6	 72.5810	-38.4520
   118.5	    3808	   638.4	    -6.3	    40.5	   215.4	     1.6	 72.5811	-38.4520
   119.5	    3812	   638.0	    -6.3	    41.7	   216.0	     1.6	 72.5811	-38.4521
   120.5	    3817	   637.6	    -6.4	    42.2	   216.6	     1.6	 72.5811	-38.4521
   121.5	    3822	   637.3	    -6.4	    42.6	   217.5	     1.6	 72.5811	-38.4521
   122.5	    3828	   636.9	    -6.4	    42.9	   218.4	     1.5	 72.5811	-38.4521
   123.5	    3832	   636.5	    -6.4	    43.3	   219.4	     1.5	 72.5811	-38.4520
   124.5	    3836	   636.2	    -6.4	    43.7	   220.5	     1.5	 72.5811	-38.4519
   125.5	    3840	   635.8	    -6.5	    44.1	   221.7	     1.5	 72.5811	-38.4518
   126.5	    3844	   635.4	    -6.5	    44.4	   222.9	     1.4	 72.5811	-38.4517
   127.5	    3849	   635.1	    -6.5	    44.6	   224.2	     1.4	 72.5811	-38.4516
   128.5	    3854	   634.7	    -6.5	    44.7	   225.6	     1.4	 72.5811	-38.4516
   129.5	    3858	   634.4	    -6.5	    44.7	   227.0	     1.3	 72.5811	-38.4515
   130.5	    3862	   634.0	    -6.6	    44.6	   228.5	     1.3	 72.5811	-38.4515
   131.5	    3866	   633.6	    -6.6	    44.6	   230.0	     1.3	 72.5811	-38.4515
   132.5	    3871	   633.3	    -6.6	    44.7	   231.5	     1.2	 72.5811	-38.4515
   133.5	    3874	   632.9	    -6.6	    44.9	   233.1	     1.2	 72.5812	-38.4515
   134.5	    3879	   632.5	    -6.6	    45.2	   234.6	     1.2	 72.5812	-38.4515
   135.5	    3885	   632.1	    -6.6	    45.6	   236.1	     1.2	 72.5812	-38.4515
   136.5	    3891	   631.6	    -6.6	    46.0	   237.5	     1.1	 72.5812	-38.4515
   137.5	    3896	   631.2	    -6.6	    46.4	   238.8	     1.1	 72.5812	-38.4514
